 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

  96  -114.0000      -5.970 0.4082   0.2381E+01  0.8600E-03 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.5809E+02  0.0000E+00
  97  -115.2000      -4.778 0.4092   0.2657E+01  0.8014E-03 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.6190E+02  0.0000E+00
  98  -116.4000      -3.585 0.4101   0.3001E+01  0.7282E-03 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.6586E+02  0.0000E+00
  99  -117.6000      -2.391 0.4109   0.3463E+01  0.6318E-03 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.6998E+02  0.0000E+00
 100  -118.8000      -1.196 0.4116   0.4166E+01  0.4908E-03 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.7426E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1655E-01  0.0000E+00      -1  -0.159E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:     6935.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.267 0.3342   0.3183E+00  0.8143E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.7443E-03  0.0000E+00
   2    -1.2000     -75.248 0.3342   0.3185E+00  0.8144E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.8212E-03  0.0000E+00
   3    -2.4000     -75.205 0.3343   0.3190E+00  0.8147E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.9093E-03  0.0000E+00
   4    -3.6000     -75.136 0.3343   0.3197E+00  0.8151E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.1010E-02  0.0000E+00
   5    -4.8000     -75.042 0.3344   0.3208E+00  0.8156E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.1126E-02  0.0000E+00
   6    -6.0000     -74.921 0.3345   0.3221E+00  0.8163E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.1259E-02  0.0000E+00
   7    -7.2000     -74.773 0.3346   0.3238E+00  0.8171E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.1412E-02  0.0000E+00
   8    -8.4000     -74.598 0.3348   0.3257E+00  0.8181E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.1586E-02  0.0000E+00
   9    -9.6000     -74.396 0.3349   0.3280E+00  0.8193E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.1786E-02  0.0000E+00
  10   -10.8000     -74.165 0.3351   0.3306E+00  0.8206E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.2015E-02  0.0000E+00
  11   -12.0000     -73.905 0.3354   0.3335E+00  0.8221E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.2278E-02  0.0000E+00
  12   -13.2000     -73.617 0.3356   0.3367E+00  0.8237E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.2579E-02  0.0000E+00
  13   -14.4000     -73.300 0.3359   0.3403E+00  0.8256E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.2924E-02  0.0000E+00
  14   -15.6000     -72.955 0.3362   0.3441E+00  0.8275E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.3320E-02  0.0000E+00
  15   -16.8000     -72.581 0.3365   0.3483E+00  0.8297E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.3774E-02  0.0000E+00
  16   -18.0000     -72.178 0.3368   0.3528E+00  0.8320E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.4294E-02  0.0000E+00
  17   -19.2000     -71.747 0.3372   0.3576E+00  0.8344E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.4890E-02  0.0000E+00
  18   -20.4000     -71.288 0.3376   0.3628E+00  0.8371E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.5574E-02  0.0000E+00
  19   -21.6000     -70.801 0.3380   0.3682E+00  0.8398E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.6358E-02  0.0000E+00
  20   -22.8000     -70.287 0.3385   0.3740E+00  0.8428E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.7258E-02  0.0000E+00
  21   -24.0000     -69.747 0.3389   0.3800E+00  0.8459E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.8290E-02  0.0000E+00
  22   -25.2000     -69.180 0.3394   0.3864E+00  0.8491E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.9475E-02  0.0000E+00
  23   -26.4000     -68.587 0.3399   0.3930E+00  0.8525E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.1084E-01  0.0000E+00
  24   -27.6000     -67.970 0.3405   0.3999E+00  0.8560E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.1240E-01  0.0000E+00
  25   -28.8000     -67.328 0.3410   0.4071E+00  0.8597E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.1419E-01  0.0000E+00
  26   -30.0000     -66.662 0.3416   0.4145E+00  0.8635E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.1625E-01  0.0000E+00
  27   -31.2000     -65.973 0.3422   0.4222E+00  0.8674E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.1861E-01  0.0000E+00
  28   -32.4000     -65.262 0.3428   0.4302E+00  0.8715E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.2133E-01  0.0000E+00
  29   -33.6000     -64.530 0.3434   0.4384E+00  0.8757E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.2446E-01  0.0000E+00
  30   -34.8000     -63.776 0.3440   0.4468E+00  0.8800E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.2805E-01  0.0000E+00
  31   -36.0000     -63.198 0.3501   0.1718E+00  0.8637E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.3217E-01  0.0000E+00
  32   -37.2000     -63.085 0.3502   0.1723E+00  0.8645E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.3691E-01  0.0000E+00
  33   -38.4000     -62.939 0.3503   0.1730E+00  0.8656E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.4234E-01  0.0000E+00
  34   -39.6000     -62.759 0.3504   0.1738E+00  0.8668E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.4857E-01  0.0000E+00
  35   -40.8000     -62.546 0.3506   0.1747E+00  0.8684E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.5572E-01  0.0000E+00
  36   -42.0000     -62.298 0.3508   0.1758E+00  0.8701E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.6393E-01  0.0000E+00
  37   -43.2000     -62.017 0.3511   0.1770E+00  0.8721E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.7335E-01  0.0000E+00
  38   -44.4000     -61.702 0.3513   0.1784E+00  0.8744E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.8418E-01  0.0000E+00
  39   -45.6000     -61.354 0.3516   0.1800E+00  0.8768E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.9662E-01  0.0000E+00
  40   -46.8000     -60.973 0.3519   0.1816E+00  0.8795E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.1109E+00  0.0000E+00
  41   -48.0000     -60.559 0.3523   0.1835E+00  0.8825E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.1274E+00  0.0000E+00
  42   -49.2000     -60.113 0.3526   0.1854E+00  0.8857E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.1462E+00  0.0000E+00
  43   -50.4000     -59.632 0.3531   0.1886E+00  0.8892E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.1680E+00  0.0000E+00
  44   -51.6000     -59.116 0.3536   0.1927E+00  0.8932E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.1929E+00  0.0000E+00
  45   -52.8000     -58.562 0.3541   0.1971E+00  0.8974E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.2217E+00  0.0000E+00
  46   -54.0000     -57.973 0.3546   0.2017E+00  0.9019E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.2547E+00  0.0000E+00
  47   -55.2000     -57.350 0.3552   0.2066E+00  0.9067E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.2927E+00  0.0000E+00
  48   -56.4000     -56.694 0.3558   0.2118E+00  0.9117E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.3365E+00  0.0000E+00
  49   -57.6000     -56.006 0.3565   0.2172E+00  0.9169E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.3868E+00  0.0000E+00
  50   -58.8000     -55.287 0.3571   0.2228E+00  0.9224E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.4447E+00  0.0000E+00
  51   -60.0000     -54.539 0.3578   0.2287E+00  0.9281E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.5113E+00  0.0000E+00
  52   -61.2000     -53.764 0.3586   0.2348E+00  0.9341E-03 -0.8047E-01  0.2536E-02      -1  -0.771E-02    0.00  0.5878E+00  0.0000E+00
  53   -62.4000     -52.962 0.3593   0.2411E+00  0.9402E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.6756E+00  0.0000E+00
  54   -63.6000     -52.135 0.3601   0.2477E+00  0.9465E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.7760E+00  0.0000E+00
  55   -64.8000     -51.284 0.3609   0.2543E+00  0.9530E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.8905E+00  0.0000E+00
  56   -66.0000     -50.411 0.3617   0.2612E+00  0.9597E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.1021E+01  0.0000E+00
  57   -67.2000     -49.516 0.3625   0.2683E+00  0.9665E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.1169E+01  0.0000E+00
  58   -68.4000     -48.602 0.3634   0.2755E+00  0.9735E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.1337E+01  0.0000E+00
  59   -69.6000     -47.668 0.3643   0.2828E+00  0.9806E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.1526E+01  0.0000E+00
  60   -70.8000     -46.715 0.3652   0.2946E+00  0.9876E-03 -0.5810E-01  0.2122E-02      -1  -0.557E-02    0.00  0.1741E+01  0.0000E+00
  61   -72.0000     -45.742 0.3662   0.3075E+00  0.9946E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.1982E+01  0.0000E+00
  62   -73.2000     -44.749 0.3672   0.3207E+00  0.1002E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.2254E+01  0.0000E+00
  63   -74.4000     -43.740 0.3682   0.3341E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.2558E+01  0.0000E+00
  64   -75.6000     -42.714 0.3693   0.3477E+00  0.1016E-02 -0.4841E-01  0.1915E-02      -1  -0.464E-02    0.00  0.2900E+01  0.0000E+00
  65   -76.8000     -41.674 0.3703   0.3615E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.3282E+01  0.0000E+00
  66   -78.0000     -40.621 0.3714   0.3755E+00  0.1032E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.3708E+01  0.0000E+00
  67   -79.2000     -39.555 0.3725   0.3897E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.4183E+01  0.0000E+00
  68   -80.4000     -38.478 0.3736   0.4040E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.4712E+01  0.0000E+00
  69   -81.6000     -37.391 0.3747   0.4205E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.5298E+01  0.0000E+00
  70   -82.8000     -36.293 0.3759   0.4438E+00  0.1061E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.5946E+01  0.0000E+00
  71   -84.0000     -35.184 0.3771   0.4673E+00  0.1067E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.6662E+01  0.0000E+00
  72   -85.2000     -34.067 0.3783   0.4910E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.7451E+01  0.0000E+00
  73   -86.4000     -32.941 0.3795   0.5149E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.8318E+01  0.0000E+00
  74   -87.6000     -31.808 0.3807   0.5389E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.9268E+01  0.0000E+00
  75   -88.8000     -30.668 0.3820   0.5631E+00  0.1092E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.1031E+02  0.0000E+00
  76   -90.0000     -29.523 0.3832   0.5909E+00  0.1097E-02 -0.2532E-01  0.1283E-02      -1  -0.242E-02    0.00  0.1144E+02  0.0000E+00
  77   -91.2000     -28.371 0.3845   0.6280E+00  0.1100E-02 -0.2384E-01  0.1173E-02      -1  -0.228E-02    0.00  0.1266E+02  0.0000E+00
  78   -92.4000     -27.214 0.3858   0.6654E+00  0.1103E-02 -0.2250E-01  0.1064E-02      -1  -0.216E-02    0.00  0.1399E+02  0.0000E+00
  79   -93.6000     -26.052 0.3870   0.7028E+00  0.1106E-02 -0.2129E-01  0.9560E-03      -1  -0.204E-02    0.00  0.1542E+02  0.0000E+00
  80   -94.8000     -24.887 0.3883   0.7404E+00  0.1109E-02 -0.2021E-01  0.8426E-03      -1  -0.194E-02    0.00  0.1696E+02  0.0000E+00
  81   -96.0000     -23.718 0.3896   0.7781E+00  0.1112E-02 -0.1929E-01  0.6801E-03      -1  -0.185E-02    0.00  0.1861E+02  0.0000E+00
  82   -97.2000     -22.546 0.3909   0.8320E+00  0.1110E-02 -0.1857E-01  0.5358E-03      -1  -0.178E-02    0.00  0.2038E+02  0.0000E+00
  83   -98.4000     -21.371 0.3922   0.8870E+00  0.1107E-02 -0.1800E-01  0.4097E-03      -1  -0.172E-02    0.00  0.2225E+02  0.0000E+00
  84   -99.6000     -20.195 0.3935   0.9421E+00  0.1105E-02 -0.1757E-01  0.3015E-03      -1  -0.168E-02    0.00  0.2425E+02  0.0000E+00
  85  -100.8000     -19.016 0.3948   0.9973E+00  0.1103E-02 -0.1726E-01  0.2109E-03      -1  -0.165E-02    0.00  0.2637E+02  0.0000E+00
  86  -102.0000     -17.836 0.3961   0.1069E+01  0.1095E-02 -0.1705E-01  0.1374E-03      -1  -0.163E-02    0.00  0.2860E+02  0.0000E+00
  87  -103.2000     -16.654 0.3974   0.1147E+01  0.1087E-02 -0.1692E-01  0.7999E-04      -1  -0.162E-02    0.00  0.3097E+02  0.0000E+00
  88  -104.4000     -15.472 0.3987   0.1224E+01  0.1078E-02 -0.1685E-01  0.3781E-04      -1  -0.161E-02    0.00  0.3346E+02  0.0000E+00
  89  -105.6000     -14.287 0.4000   0.1315E+01  0.1065E-02 -0.1682E-01  0.9639E-05      -1  -0.161E-02    0.00  0.3609E+02  0.0000E+00
  90  -106.8000     -13.102 0.4012   0.1420E+01  0.1048E-02 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.3885E+02  0.0000E+00
  91  -108.0000     -11.916 0.4025   0.1524E+01  0.1031E-02 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.4175E+02  0.0000E+00
  92  -109.2000     -10.729 0.4037   0.1659E+01  0.1006E-02 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.4478E+02  0.0000E+00
  93  -110.4000      -9.540 0.4049   0.1797E+01  0.9802E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.4796E+02  0.0000E+00
  94  -111.6000      -8.351 0.4060   0.1968E+01  0.9458E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.5128E+02  0.0000E+00
  95  -112.8000      -7.161 0.4071   0.2155E+01  0.9074E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.5474E+02  0.0000E+00
  96  -114.0000      -5.970 0.4082   0.2381E+01  0.8600E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.5835E+02  0.0000E+00
  97  -115.2000      -4.778 0.4092   0.2657E+01  0.8013E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.6211E+02  0.0000E+00
  98  -116.4000      -3.585 0.4101   0.3001E+01  0.7281E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.6602E+02  0.0000E+00
  99  -117.6000      -2.391 0.4109   0.3463E+01  0.6318E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.7009E+02  0.0000E+00
 100  -118.8000      -1.196 0.4116   0.4166E+01  0.4908E-03 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.7431E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1682E-01  0.0000E+00      -1  -0.161E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:     7300.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.266 0.3342   0.3183E+00  0.8143E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.9070E-03  0.0000E+00
   2    -1.2000     -75.247 0.3342   0.3185E+00  0.8144E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.1001E-02  0.0000E+00
   3    -2.4000     -75.203 0.3343   0.3190E+00  0.8147E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.1108E-02  0.0000E+00
   4    -3.6000     -75.135 0.3343   0.3197E+00  0.8151E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.1230E-02  0.0000E+00
   5    -4.8000     -75.040 0.3344   0.3208E+00  0.8156E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.1370E-02  0.0000E+00
   6    -6.0000     -74.920 0.3345   0.3221E+00  0.8163E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.1531E-02  0.0000E+00
   7    -7.2000     -74.772 0.3346   0.3238E+00  0.8171E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.1714E-02  0.0000E+00
   8    -8.4000     -74.597 0.3348   0.3258E+00  0.8181E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.1924E-02  0.0000E+00
   9    -9.6000     -74.394 0.3349   0.3280E+00  0.8193E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.2164E-02  0.0000E+00
  10   -10.8000     -74.163 0.3351   0.3306E+00  0.8206E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.2438E-02  0.0000E+00
  11   -12.0000     -73.903 0.3354   0.3335E+00  0.8221E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.2752E-02  0.0000E+00
  12   -13.2000     -73.615 0.3356   0.3367E+00  0.8238E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.3111E-02  0.0000E+00
  13   -14.4000     -73.298 0.3359   0.3403E+00  0.8256E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.3522E-02  0.0000E+00
  14   -15.6000     -72.953 0.3362   0.3441E+00  0.8275E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.3992E-02  0.0000E+00
  15   -16.8000     -72.579 0.3365   0.3483E+00  0.8297E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.4530E-02  0.0000E+00
  16   -18.0000     -72.176 0.3368   0.3528E+00  0.8320E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.5145E-02  0.0000E+00
  17   -19.2000     -71.745 0.3372   0.3577E+00  0.8344E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.5850E-02  0.0000E+00
  18   -20.4000     -71.286 0.3376   0.3628E+00  0.8371E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.6656E-02  0.0000E+00
  19   -21.6000     -70.799 0.3380   0.3682E+00  0.8398E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.7579E-02  0.0000E+00
  20   -22.8000     -70.285 0.3385   0.3740E+00  0.8428E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.8636E-02  0.0000E+00
  21   -24.0000     -69.744 0.3389   0.3800E+00  0.8459E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.9847E-02  0.0000E+00
  22   -25.2000     -69.178 0.3394   0.3864E+00  0.8491E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.1123E-01  0.0000E+00
  23   -26.4000     -68.585 0.3399   0.3930E+00  0.8525E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.1282E-01  0.0000E+00
  24   -27.6000     -67.967 0.3405   0.3999E+00  0.8560E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.1464E-01  0.0000E+00
  25   -28.8000     -67.326 0.3410   0.4071E+00  0.8597E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.1673E-01  0.0000E+00
  26   -30.0000     -66.660 0.3416   0.4145E+00  0.8635E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.1912E-01  0.0000E+00
  27   -31.2000     -65.971 0.3422   0.4222E+00  0.8674E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.2186E-01  0.0000E+00
  28   -32.4000     -65.260 0.3428   0.4302E+00  0.8715E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.2501E-01  0.0000E+00
  29   -33.6000     -64.527 0.3434   0.4384E+00  0.8757E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.2861E-01  0.0000E+00
  30   -34.8000     -63.774 0.3440   0.4468E+00  0.8800E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.3275E-01  0.0000E+00
  31   -36.0000     -63.195 0.3501   0.1718E+00  0.8637E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.3750E-01  0.0000E+00
  32   -37.2000     -63.083 0.3502   0.1723E+00  0.8646E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.4293E-01  0.0000E+00
  33   -38.4000     -62.936 0.3503   0.1730E+00  0.8656E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.4916E-01  0.0000E+00
  34   -39.6000     -62.756 0.3505   0.1738E+00  0.8669E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.5629E-01  0.0000E+00
  35   -40.8000     -62.543 0.3506   0.1747E+00  0.8684E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.6445E-01  0.0000E+00
  36   -42.0000     -62.295 0.3508   0.1758E+00  0.8701E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.7381E-01  0.0000E+00
  37   -43.2000     -62.014 0.3511   0.1770E+00  0.8721E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.8454E-01  0.0000E+00
  38   -44.4000     -61.700 0.3513   0.1784E+00  0.8744E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.9684E-01  0.0000E+00
  39   -45.6000     -61.351 0.3516   0.1800E+00  0.8769E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.1109E+00  0.0000E+00
  40   -46.8000     -60.970 0.3519   0.1817E+00  0.8796E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.1271E+00  0.0000E+00
  41   -48.0000     -60.556 0.3523   0.1835E+00  0.8825E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.1457E+00  0.0000E+00
  42   -49.2000     -60.109 0.3526   0.1855E+00  0.8857E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.1670E+00  0.0000E+00
  43   -50.4000     -59.629 0.3531   0.1887E+00  0.8893E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.1914E+00  0.0000E+00
  44   -51.6000     -59.112 0.3536   0.1927E+00  0.8932E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.2195E+00  0.0000E+00
  45   -52.8000     -58.559 0.3541   0.1971E+00  0.8974E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.2517E+00  0.0000E+00
  46   -54.0000     -57.970 0.3546   0.2017E+00  0.9019E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.2887E+00  0.0000E+00
  47   -55.2000     -57.347 0.3552   0.2066E+00  0.9067E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.3311E+00  0.0000E+00
  48   -56.4000     -56.690 0.3558   0.2118E+00  0.9117E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.3799E+00  0.0000E+00
  49   -57.6000     -56.002 0.3565   0.2172E+00  0.9170E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.4358E+00  0.0000E+00
  50   -58.8000     -55.283 0.3571   0.2229E+00  0.9225E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.5001E+00  0.0000E+00
  51   -60.0000     -54.536 0.3578   0.2288E+00  0.9282E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.5738E+00  0.0000E+00
